10000 50000
5609 9233 94.3167
8528 6104 9.87745
6080 4778 15.9191
7874 2101 37.8974
9527 5006 2.58571
2912 4591 89.3347
1529 7943 61.6317
2105 7933 47.0966
5387 8660 88.1793
9137 9532 79.7296
7429 4815 4.59858
5072 8269 69.796
1806 8745 99.399
2319 5719 43.809
3429 7513 8.89343
419 1736 84.6926
20 7947 22.9908
2621 6594 29.6833
7926 1629 46.1888
4171 5839 77.6858
1424 612 86.346
5792 7135 40.7919
9924 6072 3.26035
2530 2934 5.27904
1627 782 28.3348
3425 144 46.2744
3694 9598 28.0699
5446 6352 18.3897
7935 5776 86.5365
1108 9899 71.3339
9643 1573 40.5562
373 9273 66.1203
9278 9694 71.1334
4843 3116 20.9193
1233 655 82.3061
3499 4743 70.7749
4976 9265 61.2232
4506 2845 83.0724
6274 5900 26.898
6493 7606 68.3579
7798 1904 18.1589
4096 5731 12.5944
1159 5858 46.4624
6072 6790 8.48473
6203 9789 9.45096
4678 6064 15.9784
5361 4212 62.5023
589 3165 9.31501
7533 166 64.992
6492 3946 16.6342
2809 51 78.7656
3799 8967 77.1519
1622 3543 18.2843
7206 399 63.7107
2329 3143 33.6617
6347 7163 92.5553
423 7694 39.3248
267 895 16.1544
6315 9557 35.0691
3368 5 31.1299
1697 1050 69.7806
5030 3618 1.91758
3038 4872 41.538
9638 923 87.9676
6785 6198 59.1939
4238 5341 93.3016
6597 2668 2.61493
6258 5824 36.4052
3138 1083 76.0845
2649 1223 82.7138
1762 9019 97.1451
7930 3024 41.7892
65 8018 98.583
9429 2779 26.4134
3734 7004 97.9942
7265 5592 42.1809
7879 5611 75.4093
5311 7629 5.06364
7529 4593 78.1278
3785 6377 66.8012
3544 1792 78.6567
5585 6262 84.5321
46 5652 9.94099
2312 6153 21.7565
2859 960 69.8141
5947 447 90.0376
554 4453 14.6264
2232 3094 61.8772
6287 4449 45.4017
6695 3379 92.5439
3801 5788 51.9723
219 669 93.623
911 7043 76.563
4866 8034 51.5734
8836 7910 71.434
787 4905 52.092
2282 7334 50.0038
5772 9695 53.5527
9088 606 86.4337
5092 6463 22.0018
1868 7300 11.3456
7703 4042 83.6119
1249 723 72.8963
5293 1937 9.15401
4005 5087 40.4447
8786 7704 8.21666
2035 198 95.3547
2797 325 42.7345
7000 3847 10.1034
264 4635 89.5931
2478 2491 83.4243
7568 158 82.1998
5313 4846 62.8615
7065 6247 9.26004
2096 1401 4.42905
7181 6392 75.2807
2473 7361 24.7449
6638 1953 47.9523
507 3176 19.5448
8368 1712 91.5725
1894 520 88.4301
9352 2536 13.4458
2353 4216 21.7077
3232 3698 83.871
4777 4234 69.718
4779 4971 41.9523
9321 6678 45.5959
2706 7277 33.6586
9554 7164 12.6314
1806 2171 70.2538
6906 8543 6.9881
9790 9887 73.6323
8039 260 88.1544
367 5769 9.50628
6330 3605 27.9335
8556 5328 1.53871
1433 2830 98.1014
4709 6379 21.4549
1858 1066 5.16891
8309 8660 18.1755
752 1155 87.8866
2482 4817 16.4053
178 1820 68.9731
5681 3605 84.0104
5991 5163 32.868
4780 7401 89.1055
7722 5743 29.2334
7018 9441 17.9696
8570 6898 56.8036
799 1901 13.2703
4549 9165 23.7463
4868 5562 93.6565
6527 9983 34.0472
132 6147 5.94786
3415 4621 82.6853
2291 969 37.284
4794 8485 39.7211
1488 9652 21.8602
9007 7338 49.4949
1394 5269 7.04145
837 2661 14.9295
5289 7979 16.8638
9453 2485 69.5136
2120 9772 61.3527
2698 5272 89.1778
5251 9879 55.3558
6207 9455 92.0734
8543 4079 62.2761
456 5138 5.67641
1323 9917 47.6545
8548 592 58.6289
3683 4107 17.9074
8391 5979 86.334
6860 3842 24.5166
7804 6301 70.9678
8709 190 45.9154
653 3349 40.5779
7885 1120 39.7194
9440 5372 57.4726
9932 4954 78.6394
4479 5731 82.9606
6418 2155 24.0495
7712 3147 91.4909
4614 1929 11.9372
2687 6656 82.3947
5562 7799 6.98962
7384 9094 64.1321
9658 8056 83.721
2190 9208 77.0924
5906 2111 66.4579
935 8984 63.5438
730 3577 82.4847
8500 6235 93.1743
8675 1390 65.4562
896 2895 33.3018
5713 504 81.4349
7349 997 95.8125
2612 6737 5.73275
2023 9354 7.19173
2440 134 11.2863
6097 6276 36.4868
6751 7483 23.4497
1219 1299 44.0893
3234 9058 57.8209
4272 7348 80.1607
2389 5250 51.0087
3589 4535 40.0093
8064 7571 19.0451
602 7856 56.0297
2579 9294 10.4808
5557 7741 47.3097
8788 2821 74.2167
6998 4455 18.4529
5217 7157 47.7202
2268 3231 39.318
6808 2335 16.0952
1139 1014 18.5715
2760 1440 40.8684
9992 1255 10.9079
1113 7609 66.2989
6868 7403 38.6975
590 6246 32.1672
1038 253 19.5953
4898 7285 8.1733
5362 7605 8.20808
5949 4573 18.4469
7177 8340 2.55849
1322 3528 3.21302
9508 4788 34.6528
8546 7331 39.04
3023 5198 10.0923
9123 1399 54.0382
8662 1261 26.7678
7646 8303 95.0375
2826 7345 61.818
1837 8851 53.5841
1113 2016 35.1047
1089 9585 52.5106
5155 1874 35.0158
5805 7216 19.1721
3941 4687 96.3294
9659 6078 38.3621
769 5884 49.0523
2520 6619 79.4844
1371 4698 33.3564
139 6755 34.3099
7370 1959 13.3686
5560 147 81.5039
8037 7448 57.2393
9942 1183 46.5958
8708 3593 33.2438
7851 2821 1.78137
6206 8285 79.4853
1747 9808 84.9343
5937 6217 98.5939
7366 7372 39.98
7284 5589 68.8202
53 1937 12.8144
1798 1684 90.08
6839 7942 71.4599
5291 6144 5.96979
5719 3921 68.0072
5523 2903 28.374
7549 3025 32.6722
4715 5030 7.53529
8183 2376 18.4324
7705 2554 4.96915
1022 7699 35.0339
7346 3524 60.4067
4927 9006 55.2357
7575 6623 84.1079
5732 7350 77.0422
6627 9983 62.578
7169 8876 11.5334
9587 6443 98.6261
3550 8336 71.5734
6667 2901 86.5051
2264 311 75.0724
7122 1947 45.7653
7286 3805 83.8183
1010 2740 7.12343
6946 8190 38.1139
1580 7417 72.47
8987 3123 64.7074
3053 1207 6.92671
9492 8134 5.34207
8559 2643 84.2944
7694 9296 76.023
7060 3038 86.3242
4536 1737 7.11946
5090 1980 80.1388
7044 3094 11.483
5870 7589 66.0514
8716 3761 3.03144
3852 2060 98.0711
2353 8220 40.7357
8436 5675 93.5791
6166 3910 85.356
3289 1959 15.2664
5182 6669 88.6559
6390 4938 54.2901
9634 2761 3.29338
4392 9538 61.785
1325 5337 56.1717
2451 3092 61.3908
1075 5773 47.7575
6710 5823 42.1781
9325 4254 8.73765
7918 9935 54.7559
2860 2926 11.1858
5746 6849 45.2603
3182 2628 84.376
7861 5672 99.8706
6512 1685 49.9179
5247 5124 73.667
8117 8274 45.0308
2115 8584 90.6242
94 9475 78.0807
8379 5567 56.8357
6376 2493 83.0639
873 6220 44.2655
8784 8228 84.8634
3311 9444 29.2958
7486 606 27.9341
9416 4205 92.0405
8956 7840 41.2044
9709 8147 14.5524
6248 5925 81.0938
1392 5409 65.7026
4548 9609 19.311
4104 9723 89.5701
8117 147 62.1364
1453 4058 97.1872
9822 1290 19.4454
8607 1451 72.1212
5119 7216 49.8708
8161 4538 93.5627
9139 659 89.6599
1495 7061 31.6658
654 9794 40.0615
4348 8514 22.6566
1744 5361 93.0878
2864 2431 96.325
1103 1134 46.7009
9070 4882 47.8748
4359 3634 89.8589
4780 4147 96.4617
3473 5189 81.0008
1092 9308 46.3698
7067 9748 18.6611
496 4779 47.0185
2881 1188 65.0635
3269 2712 14.2563
2693 9435 76.6214
8499 1643 29.6637
432 5820 54.4588
2303 5623 12.6538
8100 3427 39.9116
544 7862 24.1747
1394 9997 95.3219
488 5479 79.1819
4701 6960 10.596
1918 1354 35.4088
5250 7846 27.3818
8371 5168 86.0346
9291 6584 35.9665
3740 3082 90.139
4863 6914 93.5269
3746 2912 41.7994
3185 2376 29.7265
9556 524 52.7226
5501 7222 85.3968
2333 3598 49.1061
4217 7724 47.6508
5321 7701 28.0024
7381 8229 46.5503
1247 5113 5.59622
9659 289 99.0205
8252 3971 32.5118
7741 1683 68.3685
4482 9368 34.9985
3747 9165 44.1744
758 7062 97.7246
5393 2774 76.6505
4596 8163 99.2866
3357 1514 40.0274
2514 254 28.7987
4389 6698 69.4431
5228 3926 84.0246
5757 419 86.909
1938 8285 51.2368
124 6499 41.2156
7336 3868 87.9299
8238 6706 79.4566
7165 4161 88.6017
6103 9392 65.2202
1046 5052 56.2409
8751 1021 43.9252
2321 7550 82.9196
235 8235 15.7259
9200 7306 8.81152
7157 2074 72.4014
1676 1790 6.03736
8136 2367 62.6546
7618 202 80.9626
7813 62 78.8132
9440 3538 71.9559
3776 3080 65.3054
4837 2754 63.4274
3689 2418 44.7042
8581 7256 17.8334
7765 9210 73.9092
3235 784 48.2559
6484 8955 64.2431
9042 1690 99.4502
3929 8142 16.3958
736 7911 47.2864
9635 9514 62.8252
7065 1644 43.5911
9168 4793 56.0311
3850 3500 48.8628
8793 5188 81.8439
2583 2185 55.0312
8057 5429 9.12069
3436 457 34.8297
9332 2436 21.913
7080 7512 69.0835
8471 1739 15.8974
3704 7415 2.19837
1277 2423 96.5612
8613 1450 11.3552
6062 9973 82.4359
4454 2773 52.74
3508 7498 37.9077
357 3683 31.2201
822 7510 96.6773
1036 7970 27.6727
3923 3602 74.8573
5637 377 12.2542
2973 7239 45.235
6003 2199 73.5958
1014 6255 30.8732
5865 5635 69.9765
5412 8070 94.4706
7932 8058 33.2442
7779 3553 85.5056
4344 4318 54.2253
5465 3793 38.013
7041 9517 70.0754
2375 4905 92.4421
2637 4013 97.1057
7451 9171 22.5264
4999 8949 64.4296
4574 6254 13.3047
625 2706 0.497187
792 688 43.547
9226 4361 25.0762
5726 7534 53.3685
307 7814 22.6327
7463 1574 5.88691
7062 8976 46.6471
5933 5682 79.8047
2007 8815 85.7309
6488 1551 64.5288
7502 7169 92.2602
9672 7451 6.13782
8360 5554 43.1018
5378 8053 24.9541
693 5570 44.488
7419 9793 44.1307
1047 5829 18.9908
9919 9663 37.3364
4216 3066 21.1919
4455 8448 7.86624
462 7337 42.0522
6877 8226 39.0931
3932 7961 51.6483
4935 6873 7.05004
547 8178 72.1438
4189 882 12.0115
4516 8747 48.6522
1730 4246 48.6246
4996 2441 63.3175
2692 7419 48.5465
315 8492 99.2098
5818 3830 83.0731
3787 4175 69.5901
5522 3904 70.3133
4083 4485 55.0156
7217 6560 17.9308
8968 9262 13.9528
6218 7584 66.0431
5316 8258 77.8799
2476 8338 79.1671
6437 8074 7.6649
1520 7161 2.72192
3606 7428 2.50911
6341 4599 12.3812
8549 5466 46.7969
9763 6666 90.9465
5562 8644 73.3816
3720 7914 65.3149
2598 9264 99.4566
4122 3582 36.2058
3234 8783 97.821
8406 6472 20.1153
1170 5449 64.555
5957 8041 17.8633
3807 9342 34.0665
3092 2931 44.9021
8529 4459 23.0825
683 7588 70.9261
6864 7800 51.3784
3247 4227 34.5197
7079 9719 89.6343
8823 1293 53.9152
1095 3375 58.705
8431 2031 64.8282
235 7315 11.716
4680 1568 50.5045
6807 7457 91.3735
1832 6802 26.8978
396 8788 65.677
5901 1293 5.79086
4728 7503 41.0225
5311 2140 79.3837
4374 9571 42.7937
6115 2850 37.74
1044 8449 10.2251
3308 2525 80.2238
6980 7093 4.06899
5460 598 57.3118
5029 5721 97.3454
1868 4353 73.44
156 9013 75.2892
4075 7252 95.3556
4488 9121 36.1882
2043 3724 13.0012
3780 21 86.6418
8202 3490 31.0043
5930 7932 91.6024
2133 7094 26.199
5464 2158 65.6866
9278 1197 46.4822
7682 5990 18.3394
2547 899 2.06402
697 2474 84.7005
348 7278 39.8156
5454 1432 77.9829
1211 6400 57.2207
4618 1771 27.1584
4851 9412 51.6813
9608 861 58.0596
7402 6759 25.66
3421 3372 8.48745
8420 3654 24.1043
1910 4884 60.6949
5137 902 46.9645
7793 2457 60.1455
5129 2976 25.6334
944 9390 56.3845
4811 5386 15.8453
9028 9928 80.759
1074 1562 84.8803
2383 4994 48.485
2079 4169 9.95847
5909 7696 3.64602
2332 5685 24.0314
1115 9833 0.118691
5347 3643 3.09037
2382 4451 30.6556
3700 3794 96.3661
7448 854 23.1595
9608 4820 68.8888
2575 3733 67.4225
9987 216 32.2609
1955 9772 65.4697
4145 6988 27.1252
20 3458 32.7132
7824 1786 90.6779
69 8118 67.7555
8802 4616 16.4434
7578 769 58.5816
2095 1541 18.77
3595 4780 76.9588
8336 5183 81.6104
6750 3493 95.8049
2355 6818 29.2628
5990 5174 98.3639
8031 7430 68.5649
6625 3513 2.08152
1389 3080 94.5144
8544 4605 54.8397
1340 129 39.0014
5751 6097 4.1423
5921 800 15.9512
2429 5764 64.3114
2557 505 32.2424
1178 8776 58.9925
4141 4259 58.2228
8362 9180 33.1434
8776 9763 80.4331
9897 4744 66.2958
3459 6170 23.5395
7747 3990 3.87985
9751 321 4.30678
8724 4158 39.4633
5642 1813 85.0103
6272 9785 85.2998
9176 2897 38.0039
7284 4342 64.28
9946 8560 5.14291
1489 7987 7.74494
3602 881 62.1783
5459 9544 19.0878
5493 9923 38.1823
7172 8470 2.46311
3292 9902 57.9456
240 9076 70.8448
4548 1640 35.4607
7589 9124 96.3993
5093 1990 93.3064
7673 715 33.9319
9586 3843 22.5753
221 7312 21.6886
6405 7890 4.25056
6700 3013 57.2287
7020 6652 51.7751
9297 8628 56.4952
884 2562 36.3322
8354 6078 32.4213
4484 2786 17.6351
9667 5432 11.2757
6550 2866 22.0893
6159 9018 94.9079
3703 2174 0.688231
2708 9202 53.537
5971 5052 73.5209
5906 7088 82.755
743 5947 22.7325
4274 7124 78.1307
2440 3465 99.2185
209 8318 91.8473
675 4778 45.571
1327 8460 22.9001
4246 7303 18.2294
2369 2872 6.53047
6825 7251 31.6829
1531 2496 29.6728
9333 5201 23.0727
2769 3776 69.3496
2890 5628 52.3926
7423 933 1.18606
1018 4727 70.6601
3251 3925 29.5146
9591 296 21.1682
6311 5159 8.19677
2994 9484 8.52558
4334 7364 49.6531
5413 6166 87.3375
302 4944 83.9924
6841 2690 65.9254
8671 4678 49.0926
9113 9072 6.12944
2949 541 50.3998
2870 5709 95.5538
5339 264 27.8839
6262 7602 59.2485
457 4058 36.6836
9797 2913 21.6891
2181 8341 88.2528
32 9570 59.5767
1097 7657 40.288
8205 467 30.6027
1238 3290 19.401
8504 1934 38.5336
438 7319 4.37162
8407 7261 30.6132
2523 5658 88.5657
6315 9396 42.1323
4066 1546 28.4035
4260 1815 60.2581
1436 570 74.4258
1662 3916 10.1697
1515 9232 70.903
4600 1367 56.5889
5282 7554 33.9398
9702 8595 82.1557
2240 5612 16.3396
994 4301 28.0711
7857 3985 61.2336
2012 1010 9.1481
5307 5877 82.285
1894 4709 97.1925
6430 2292 1.77094
9058 4736 44.7093
8301 2884 22.7738
2001 3594 52.4682
7363 6521 5.39897
3136 3545 38.4436
9225 5937 41.7278
330 1426 2.76324
214 892 32.4376
8986 3861 13.5995
4482 8247 7.75351
5092 3919 88.9697
3869 2057 51.8511
7817 4662 87.06
312 7521 97.5665
3321 4647 61.3743
9653 5123 80.6438
2930 1849 65.9045
1832 2568 30.8685
7030 6284 20.199
8878 6286 57.2026
8430 3530 10.2906
8771 4765 0.697753
7974 3316 3.7878
8953 2287 94.0056
1665 5461 22.0505
4158 3640 73.1175
7755 8111 61.9323
9450 9268 50.118
8465 3401 40.3784
6752 7210 69.2704
8537 5811 34.0879
555 7555 9.45534
5221 6518 7.63966
2606 2805 32.3163
9396 4240 43.3772
9246 7935 90.1893
7270 9012 80.2768
4466 9432 30.8592
2629 5622 70.1356
1763 9788 69.8487
2378 9969 20.0877
8950 3259 36.1201
6816 7746 50.2564
5649 4154 53.025
5090 2770 37.9069
9551 7868 78.5791
7389 6381 67.2458
1574 6678 21.2824
9966 7046 62.5943
1505 6001 82.6509
609 8849 0.85167
4663 7551 57.4646
7253 2025 22.2572
7148 9245 41.1001
4065 5199 20.4955
3507 4346 3.35191
846 2502 91.8488
9615 114 90.8763
5447 3932 18.3338
842 3496 22.9614
4555 5112 65.2186
2392 8017 70.654
2766 5904 21.8051
2000 9816 60.4059
3868 6578 73.8904
7425 6658 19.1793
5475 7867 78.2765
947 630 31.4964
4042 2079 33.2535
1476 1518 96.6448
5405 523 52.4409
8654 6815 78.593
6032 9261 81.9625
1576 1418 26.8682
3386 6350 62.7782
7965 6014 71.7073
4534 8998 87.5803
2761 9762 50.2031
8222 1709 41.1769
5059 8701 78.857
4835 9670 17.581
7845 1377 6.60468
7876 3863 17.5541
7928 5175 83.1769
6177 5530 67.0647
9454 8586 47.1093
8719 4429 8.55072
6244 3550 59.1578
6054 4456 52.7861
2306 9352 14.1838
6810 6288 94.9723
6189 2106 55.351
2855 5448 68.8664
9506 72 44.9662
4566 2379 7.8227
9083 6404 98.4531
8158 5021 0.579936
4710 3534 76.5734
5812 3121 56.2924
3724 9784 75.9952
7048 1152 56.4006
6925 5677 14.43
2457 6808 38.5842
5575 204 18.9082
183 1827 48.0619
1670 4351 0.994272
980 5165 93.2577
6340 6807 4.59236
3491 7471 27.4742
8031 921 94.2425
187 3823 7.75615
3901 1478 87.3535
8513 7722 78.4332
4078 955 70.6413
1154 9269 88.6473
8550 1409 63.6805
7366 2948 61.2853
5383 9682 21.2037
1787 7379 87.5844
1840 9909 19.3916
6638 7596 45.2276
4109 625 54.5178
7606 8984 76.6072
6909 7014 43.1946
8858 8034 64.6295
1939 4667 24.8352
5768 3687 56.1055
4681 3032 51.903
2633 4969 9.60673
1794 4839 48.1057
4600 9510 50.4359
6470 1245 21.3096
8074 7221 36.2755
7532 4306 85.4052
3839 3527 16.2395
2746 1249 46.5641
5688 1854 48.3172
4322 6288 97.9128
2011 4390 68.2037
3168 7170 1.08244
3114 1538 18.2081
9598 1109 94.0192
3483 7566 56.6195
9371 532 92.1939
1520 7638 85.8367
3457 3521 42.351
324 7507 16.6328
778 1290 76.0043
3800 9022 89.756
2245 8068 80.9599
6767 4786 34.9155
2466 1895 49.5712
1924 8288 35.1768
229 9573 17.6387
1145 4934 58.4188
7660 5562 2.96315
7239 8878 26.1597
159 2971 39.1158
5001 5525 27.5094
5605 2050 41.0831
221 6158 54.8206
6709 9078 87.9166
425 9212 18.3921
5750 7489 21.4001
5604 9982 57.1939
620 8130 25.067
7761 2275 37.3502
2212 2380 92.2775
6427 4852 27.7012
1431 3233 42.0504
6882 8099 61.0816
3006 6432 39.4403
5683 7001 3.29377
9857 4454 76.4277
7362 4586 41.4666
7888 6785 83.1779
3030 4594 33.8729
702 9631 44.5355
9398 7 84.3882
3726 3278 32.4975
4397 5191 30.8412
2949 283 11.7997
9905 755 21.6176
4580 88 36.1496
4345 7001 81.3141
3710 8871 4.04268
1263 1939 23.363
4396 3669 17.3125
6448 7395 70.1577
6120 7174 81.2445
3743 4437 77.7546
1856 3943 77.0054
5047 5280 62.6943
1205 9923 45.7971
5831 7702 8.68879
5278 7775 31.8808
3558 3087 93.1902
9077 9378 95.5457
2172 1026 98.5683
9771 3799 94.8226
6437 208 40.637
2535 3417 49.5687
99 99 2.42145
3420 4479 75.9064
8455 4946 98.525
5194 7732 74.9276
9388 2510 25.7535
685 9316 69.7536
4180 9873 84.7661
3191 2198 48.8114
3604 6896 92.1399
1207 9258 42.3918
8254 1366 42.5362
7885 8287 61.3635
6977 3151 37.9624
9176 6207 74.9699
2470 232 60.6632
544 8537 26.3436
4966 2016 76.4542
793 2687 2.91452
1187 7330 84.4747
4361 7684 13.8369
8079 8041 63.8175
8964 4631 44.3679
7689 3668 94.0155
8882 8815 98.2011
3958 1846 36.3053
5379 8832 56.0584
5290 6963 98.9983
7266 336 33.3833
4576 6095 19.818
8439 2397 37.6292
2268 2960 65.5793
7404 2189 45.8788
823 3631 72.2995
3353 3410 66.1634
5394 7401 62.1188
4433 1703 45.7073
1317 6609 81.4984
9126 9623 86.3833
8563 9047 31.6089
6562 6076 57.7144
2785 8537 24.5552
3881 9161 33.9758
3548 5605 66.5892
9490 2404 44.2661
8750 2830 25.9308
5982 9988 53.5257
8550 3352 21.0352
1836 4284 99.8003
7669 7628 4.86871
6800 933 76.473
1393 8250 57.9052
5479 1544 27.3759
9209 433 90.7222
4374 3853 19.4477
9573 3519 77.4747
2343 7077 19.2228
1084 9559 90.1356
1229 8281 96.5084
8152 8246 49.5873
2929 9072 51.077
2317 3976 7.13992
6007 8529 78.2236
4740 3818 48.2079
4964 6306 41.6084
4661 3140 39.0487
1589 4437 25.1836
2207 4462 5.38733
5068 1307 59.6138
7548 2049 96.814
6637 1729 78.0227
3655 5439 47.1725
9363 7757 34.8615
9285 5196 57.2827
793 9874 59.7538
858 2332 81.1332
1240 1317 0.566025
8981 4142 29.5732
4328 8997 92.2248
2400 3775 85.3113
8803 5320 91.2445
3212 7136 85.5476
1870 9913 18.776
4323 8391 73.5625
7866 341 62.0161
2450 8877 55.121
245 8169 85.7159
2718 6555 43.2609
6709 1521 94.8751
9550 1194 24.2177
5253 3514 7.87121
9139 1220 80.2655
8106 9690 78.5472
7133 3305 41.1099
7809 4757 2.85309
1319 643 46.875
6869 7936 42.1458
6275 2126 61.0477
7888 9692 74.2683
3622 7666 10.2298
4792 2566 83.2684
1224 5954 33.4239
8894 9619 21.6468
1075 7688 42.5608
6674 5487 7.28316
6622 8800 65.5769
7328 8431 72.6045
7020 5850 64.5866
829 160 57.7319
4206 6052 26.7984
998 2094 35.6975
1635 150 3.97958
5462 1529 47.1928
4816 1838 67.2051
4956 8058 91.2515
435 6810 13.1749
9047 1768 85.7915
7751 6034 96.6696
8235 7868 54.2617
9083 8800 71.4888
142 1096 49.0185
5333 3334 22.1802
8589 7475 59.4849
4391 7450 17.6123
7316 5709 73.0138
4952 9763 12.131
9563 8542 53.3836
8666 5454 97.0471
5443 7632 87.2626
2791 9244 50.986
8439 1506 91.0397
8442 2769 49.0146
2257 5217 17.6294
9620 7890 76.451
3534 6879 6.596
8500 2466 88.2635
5776 7971 78.1406
9894 3419 63.9962
8120 1391 16.3485
6603 1214 19.7222
2207 3195 7.57919
3158 6592 2.00956
996 5299 22.4211
3386 3936 31.7729
7139 8974 84.3546
9656 105 40.7196
6818 7122 16.9836
8275 3142 5.05275
4733 5383 51.2856
2903 85 6.62269
6883 8655 77.3431
3308 7549 53.054
3140 4044 68.3882
8276 8037 47.1776
1045 6359 77.6676
2991 2085 79.7139
6387 9813 65.6333
8025 4350 90.4456
6327 682 34.382
7812 8320 69.8781
625 7641 97.1688
5503 414 30.7349
9090 9192 47.8655
9208 6719 66.0562
2019 5344 64.3287
9699 3818 4.3118
6037 6800 87.7303
7705 9093 3.5925
7499 704 27.4411
8863 416 58.8309
4310 8222 36.4504
0 7317 58.4562
2042 2844 79.9534
51 1060 74.0447
8491 5274 39.9038
8909 3323 7.35111
6630 4555 0.366315
6216 3443 40.9023
2486 8815 43.3246
1934 763 49.5515
8544 6607 40.988
6549 1952 47.3536
3010 2766 43.1593
2880 9631 78.9096
5790 1772 25.1536
8482 2937 47.3725
2022 1337 47.3389
2985 687 7.09516
2090 9916 32.2738
5617 1988 82.4671
19 3589 98.6161
5138 404 63.5372
8806 6063 80.4028
8669 5824 40.0187
9855 9091 29.9525
2245 9122 39.9815
374 5317 64.0632
8593 4928 17.3131
5787 916 26.6829
8692 1402 8.81648
6897 1785 41.54
2463 2079 44.5977
4371 6705 91.8981
5951 6289 51.3303
7046 2935 10.8479
7319 6667 30.9038
8513 1147 53.486
3279 7478 39.7053
521 802 34.9853
7475 324 80.4225
9606 349 94.8085
4412 8294 66.8301
9250 4048 81.2303
3252 141 71.5599
178 9114 58.0773
9052 4560 41.8304
4491 6148 87.369
4759 8582 88.4156
1581 1023 93.4645
9799 1411 33.3171
4122 914 21.1489
9154 83 91.0596
910 2498 33.8741
2065 6610 3.92194
8993 3732 38.4419
7439 3836 7.30047
210 8456 90.593
6450 1013 69.4797
3178 1921 75.3023
1015 5622 49.5038
8509 6670 89.9593
2137 7720 76.4342
8927 5311 77.9389
4588 4801 71.089
8929 7513 79.7649
4500 2212 9.46766
4643 8291 33.773
9525 5711 34.909
2957 2995 72.4967
375 1886 93.2325
2289 1811 48.44
2458 8637 77.132
6561 292 86.8062
8055 4039 45.1099
7931 6578 21.7207
5568 916 64.869
1982 5220 27.9352
4385 774 21.3536
7905 2069 41.6579
1983 1516 88.7773
4555 9535 80.4579
719 35 7.79634
1483 8635 1.57518
1584 8656 37.716
3096 8348 29.4831
4996 3200 77.7625
9892 8948 25.6667
218 9917 2.58322
2370 9716 11.8874
5386 5464 92.4527
68 1327 79.4915
4106 1015 84.9149
2438 8934 11.8414
469 9751 93.6307
1128 4344 23.1457
8840 8421 19.2893
4214 8428 81.9086
5613 7891 42.7802
9690 1866 5.94601
7604 8148 23.3295
4365 1631 37.1094
3963 4978 68.1793
8781 3224 46.7658
9084 7843 36.9144
1723 5571 5.28887
5524 839 89.2915
8059 7080 3.93209
5349 8129 39.6062
5096 8540 70.5562
5347 8644 64.8429
8075 1541 25.641
9984 2248 26.7171
5184 6914 57.8227
6094 8676 71.6148
4539 1892 49.5744
4089 214 38.4079
534 5110 40.2563
6557 4458 14.3879
216 3715 73.8061
1618 7418 75.1115
6057 1024 42.2583
2463 4322 88.7828
9787 2452 52.0536
9701 8100 65.1977
584 9574 70.2684
5104 9449 57.1295
9719 4306 40.2942
1223 4771 43.1579
9397 544 25.6847
5129 7717 59.0459
19 1012 31.7198
4357 4692 45.5891
8031 637 7.12802
6451 2263 85.4443
9701 1527 81.5262
2116 7357 33.4397
7851 3933 84.0414
5795 6361 57.9485
7173 8492 15.8178
4924 1314 12.6925
5639 1361 88.6707
3483 3721 99.8698
868 3994 49.8344
9106 5410 72.1635
5330 3974 98.283
2718 3740 42.9298
3770 9883 61.0035
1133 1106 19.9108
2244 8450 48.0764
1348 3191 0.623462
8804 6549 53.8107
1202 5308 72.8806
3784 211 67.2954
4679 4365 87.9691
9914 6230 8.62618
1797 6200 73.6555
1890 4281 88.6147
7888 9662 83.6332
1187 5737 17.7338
1419 4466 20.5871
8467 2217 36.9968
8619 4500 16.2756
441 3012 11.7917
8713 2983 96.2724
4681 2051 51.8561
5192 5033 89.9786
5385 4579 40.0875
1695 6317 14.8941
333 330 66.6766
2042 2991 43.7832
6036 9444 86.6672
740 3261 0.117731
8241 7913 44.1363
8758 5953 62.5219
